;Kingdom;Phylum;Class;Order;Family;Genus
ASV_3118;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudorhodoplanes
ASV_3119;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_3120;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_3121;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;NA;NA
ASV_3122;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3123;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;NA
ASV_3124;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA;NA
ASV_3125;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_3126;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix
ASV_3127;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
ASV_3128;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3129;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;NA;NA
ASV_3130;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3131;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3132;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
ASV_3133;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_3134;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV_3135;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;NA
ASV_3136;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
ASV_3137;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_3138;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunisphaera
ASV_3139;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera
ASV_3140;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA;NA
ASV_3141;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a
ASV_3142;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3143;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
ASV_3144;Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;NA
ASV_3145;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Aetherobacter
ASV_3146;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3147;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
ASV_3148;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3149;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera
ASV_3150;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NA;NA
ASV_3151;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter
ASV_3152;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas
ASV_3153;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;NA
ASV_3154;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus
ASV_3155;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA
ASV_3156;Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Nodosilinea PCC-7104
ASV_3157;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides
ASV_3158;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella
ASV_3159;Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella
ASV_3160;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;SH3-11
ASV_3161;Bacteria;Chloroflexi;Anaerolineae;janv-20;NA;NA
ASV_3162;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Candidatus Protochlamydia
ASV_3163;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola
ASV_3164;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_3165;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3166;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3167;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Crenothrix
ASV_3168;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;[Agitococcus] lubricus group
ASV_3169;Bacteria;Proteobacteria;Gammaproteobacteria;BD72BR169;NA;NA
ASV_3170;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3171;Bacteria;Patescibacteria;Parcubacteria;Candidatus Zambryskibacteria;NA;NA
ASV_3172;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter
ASV_3173;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3174;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3175;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;NA
ASV_3176;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
ASV_3177;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus
ASV_3178;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
ASV_3179;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter
ASV_3180;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3181;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter
ASV_3182;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;NA;NA
ASV_3183;Bacteria;Nitrospirota;Thermodesulfovibrionia;NA;NA;NA
ASV_3184;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_3185;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;NA
ASV_3186;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;cvE6;NA
ASV_3187;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_3188;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3189;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA
ASV_3190;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Fimbriiglobus
ASV_3191;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Sideroxydans
ASV_3192;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseococcus
ASV_3193;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3194;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;NA
ASV_3195;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3196;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA
ASV_3197;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_3198;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Porphyrobacter
ASV_3199;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_3200;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_3201;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA
ASV_3202;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_3203;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter
ASV_3204;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3205;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter
ASV_3206;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_3207;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV_3208;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
ASV_3209;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus
ASV_3210;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Parasediminibacterium
ASV_3211;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter
ASV_3212;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas
ASV_3213;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA
ASV_3214;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_3215;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax
ASV_3216;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter
ASV_3217;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_3218;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;NA
ASV_3219;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix
ASV_3220;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3221;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;LiUU-11-161;NA
ASV_3222;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3223;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;Terrimicrobium
ASV_3224;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;NA
ASV_3225;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter
ASV_3226;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium
ASV_3227;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas
ASV_3228;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_3229;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
ASV_3230;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Methylibium
ASV_3231;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera
ASV_3232;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas
ASV_3233;Bacteria;Planctomycetota;BD7-11;NA;NA;NA
ASV_3234;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3235;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3236;Bacteria;Cyanobacteria;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;Alkalinema CENA528
ASV_3237;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;NA;NA
ASV_3238;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;NA
ASV_3239;Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;NA
ASV_3240;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter
ASV_3241;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylobacter
ASV_3242;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans
ASV_3243;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera
ASV_3244;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter
ASV_3245;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3246;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3247;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus
ASV_3248;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;cvE6;NA
ASV_3249;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;NA
ASV_3250;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera
ASV_3251;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA
ASV_3252;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
ASV_3253;Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;NA;NA
ASV_3254;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira
ASV_3255;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Rhodopseudomonas
ASV_3256;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA
ASV_3257;Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03
ASV_3258;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
ASV_3259;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;NA
ASV_3260;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides
ASV_3261;Bacteria;NA;NA;NA;NA;NA
ASV_3262;Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium
ASV_3263;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhapis
ASV_3264;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3265;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
ASV_3266;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Ferribacterium
ASV_3267;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_3268;Bacteria;Actinobacteriota;Actinobacteria;PeM15;NA;NA
ASV_3269;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3270;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
ASV_3271;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas
ASV_3272;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3273;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA
ASV_3274;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_3275;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax
ASV_3276;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_3277;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_3278;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus
ASV_3279;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter
ASV_3280;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Prosthecomicrobium
ASV_3281;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
ASV_3282;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3283;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3284;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
ASV_3285;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula
ASV_3286;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Sva0081 sediment group
ASV_3287;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
ASV_3288;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
ASV_3289;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus
ASV_3290;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_3291;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium
ASV_3292;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
ASV_3293;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
ASV_3294;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
ASV_3295;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter
ASV_3296;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;NA
ASV_3297;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3298;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_3299;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;Ga0074140
ASV_3300;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus
ASV_3301;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3302;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_3303;Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella
ASV_3304;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3305;Bacteria;Patescibacteria;Parcubacteria;Candidatus Zambryskibacteria;NA;NA
ASV_3306;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_3307;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus
ASV_3308;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia
ASV_3309;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3310;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3311;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas
ASV_3312;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA
ASV_3313;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter
ASV_3314;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter
ASV_3315;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA
ASV_3316;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NA
ASV_3317;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
ASV_3318;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NA
ASV_3319;Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillales Incertae Sedis;Stella
ASV_3320;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
ASV_3321;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
ASV_3322;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus
ASV_3323;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3324;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus
ASV_3325;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_3326;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia
ASV_3327;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_3328;Bacteria;Cyanobacteria;Cyanobacteriia;NA;NA;NA
ASV_3329;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix
ASV_3330;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
ASV_3331;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV_3332;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter
ASV_3333;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3334;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter
ASV_3335;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum
ASV_3336;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_3337;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3338;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas
ASV_3339;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;Candidatus Rhabdochlamydia
ASV_3340;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;NA
ASV_3341;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix
ASV_3342;Bacteria;Patescibacteria;Parcubacteria;Candidatus Campbellbacteria;NA;NA
ASV_3343;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Pseudarcobacter
ASV_3344;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
ASV_3345;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_3346;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_3347;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_3348;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;NA
ASV_3349;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3350;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;NA
ASV_3351;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter
ASV_3352;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter
ASV_3353;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia
ASV_3354;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium
ASV_3355;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3356;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhapis
ASV_3357;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Conyzicola
ASV_3358;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
ASV_3359;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_3360;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NS10 marine group
ASV_3361;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
ASV_3362;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_3363;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
ASV_3364;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter
ASV_3365;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis
ASV_3366;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter
